X,Y,Z
-3380.4973636136583,-313.51932800131584,0.0
-3380.4873834652853,-313.5199139334864,0.0
-3380.4774820609496,-313.52129555217664,0.0
-3380.6642737928423,-313.6604506904599,0.0
-3380.658900723941,-313.65201686959864,0.0
-3380.653445472223,-313.64363597272273,0.0
-3380.6479085589426,-313.63530880063,0.0
-3380.6422905131517,-313.6270361489853,0.0
-3380.636591871658,-313.6188188082435,0.0
-3380.6308131789683,-313.61065756357493,0.0
-3380.6249549872387,-313.6025531947898,0.0
-3380.619017856223,-313.59450647626346,0.0
-3380.613002353215,-313.58651817686325,0.0
-3380.6069090529995,-313.57858905987433,0.0
-3380.6970267436523,-313.71801271115555,0.0
-3380.692354374117,-313.7091714480035,0.0
-3380.687584058761,-313.7003826447515,0.0
-3380.6827163865055,-313.6916473864261,0.0
-3380.6777519582924,-313.68296675144285,0.0
-3380.6726913870066,-313.6743418114745,0.0
-3380.6970267436523,-313.71801271115555,0.0
-3380.692354374117,-313.7091714480035,0.0
-3380.687584058761,-313.7003826447515,0.0
-3380.6827163865055,-313.6916473864261,0.0
-3380.6777519582924,-313.68296675144285,0.0
-3380.6726913870066,-313.6743418114745,0.0
-3380.7057903232276,-313.73523573886285,0.0
-3380.7101974801485,-313.7442122415907,0.0
-3380.7144612523507,-313.75325746208034,0.0
-3380.7185352064566,-313.7623899423686,0.0
-3380.7225197454545,-313.7715618377688,0.0
-3380.7264572489476,-313.780754146602,0.0
-3380.7303640932555,-313.78995969325405,0.0
-3380.7342485980766,-313.79917491115793,0.0
-3380.738106785536,-313.808401089855,0.0
-3380.7419113645806,-313.8176489159381,0.0
-3380.7457503660767,-313.8268825577918,0.0
-3380.749764988318,-313.83604064510405,0.0
-3380.754029008891,-313.8450849560578,0.0
-3380.76039120476,-313.8577247277095,0.0
-3380.765013820223,-313.8665921053351,0.0
-3380.769735221928,-313.87540728120456,0.0
-3380.7745548204625,-313.88416915484197,0.0
-3380.779472014153,-313.89287663242624,0.0
-3380.7844861891435,-313.9015286269267,0.0
-3380.7895967194704,-313.9101240582393,0.0
-3380.794802967142,-313.9186618533209,0.0
-3380.800104282216,-313.9271409463239,0.0
-3380.8055000028835,-313.9355602787291,0.0
-3380.815987403559,-313.95010552181907,0.0
-3380.8224070634756,-313.9577719947118,0.0
-3380.8291457292894,-313.9651593148656,0.0
-3380.836240306077,-313.97220502925717,0.0
-3380.843732574885,-313.9788257053213,0.0
-3380.851667516021,-313.9849074005225,0.0
-3380.8600892410027,-313.9902925206189,0.0
-3380.869028924837,-313.99476074873473,0.0
-3380.8784774591077,-313.99800705281604,0.0
-3380.888329822768,-313.99962985082425,0.0
-3381.075212755469,-313.9623948036679,0.0
-3381.0654168624637,-313.9644048980468,0.0
-3381.0556216015457,-313.96641807035195,0.0
-3381.045826973683,-313.9684343203845,0.0
-3381.0360329798405,-313.9704536479457,0.0
-3381.026239620987,-313.9724760528359,0.0
-3381.016446898088,-313.97450153485573,0.0
-3381.006654812112,-313.97653009380474,0.0
-3380.996863364024,-313.97856172948315,0.0
-3380.987072554793,-313.98059644168995,0.0
-3380.9772823853837,-313.9826342302246,0.0
-3380.9674928567624,-313.9846750948858,0.0
-3380.957703969898,-313.98671903547176,0.0
-3380.9479157257547,-313.9887660517811,0.0
-3380.9381281253,-313.9908161436115,0.0
-3380.9283411694996,-313.9928693107606,0.0
-3380.9185548593205,-313.9949255530257,0.0
-3380.908769195729,-313.9969848702037,0.0
-3380.600692644987,-313.57049599486305,0.0
-3380.6675513215982,-313.66553606353256,0.0
-3380.7558220598207,-313.84858236725387,0.0
-3380.8098087424723,-313.94198358233615,0.0
-3380.701248928198,-313.726079318218,0.0
-3380.6675513215982,-313.66553606353256,0.0
-3380.900809156096,-313.99842880185173,0.0
-3382.3529787224234,-313.2308415200055,0.0
-3382.3566514722634,-313.2215432628218,0.0
-3382.361055542948,-313.2125682508749,0.0
-3382.366162763454,-313.20397389361307,0.0
-3382.371940465,-313.19581516559373,0.0
-3382.3783516900116,-313.1881442548336,0.0
-3382.3853554285292,-313.18101022898384,0.0
-3382.392906880526,-313.17445872146425,0.0
-3382.4009577424804,-313.16853163956523,0.0
-3382.4094565163496,-313.1632668963842,0.0
-3382.418348838984,-313.15869816831093,0.0
-3382.4275778298647,-313.15485467961383,0.0
-3382.4370844549453,-313.15176101550435,0.0
-3382.446807904267,-313.1494369648753,0.0
-3382.3236205066783,-313.34712401222436,0.0
-3382.3255482280006,-313.33731161729514,0.0
-3382.327571772125,-313.32751853438316,0.0
-3382.3296909457003,-313.3177456992214,0.0
-3382.3319055462393,-313.30799404560804,0.0
-3382.334215362136,-313.2982645053175,0.0
-3382.3366201726867,-313.28855800801114,0.0
-3382.3391197481105,-313.27887548114853,0.0
-3382.341713849572,-313.2692178498991,0.0
-3382.3444022292038,-313.2595860370533,0.0
-3382.3471846301304,-313.2499809629345,0.0
-3382.3141126975966,-313.412665934532,0.0
-3382.3152393927367,-313.4027296611229,0.0
-3382.3164764190938,-313.3928065196351,0.0
-3382.3178236239514,-313.382897735135,0.0
-3382.3192808409894,-313.37300453091683,0.0
-3382.320847890306,-313.36312812835126,0.0
-3382.3141126975966,-313.412665934532,0.0
-3382.3152393927367,-313.4027296611229,0.0
-3382.3164764190938,-313.3928065196351,0.0
-3382.3178236239514,-313.382897735135,0.0
-3382.3192808409894,-313.37300453091683,0.0
-3382.320847890306,-313.36312812835126,0.0
-3382.312232895345,-313.4318987022442,0.0
-3382.311402466597,-313.44186419377473,0.0
-3382.3107306076845,-313.4518413864009,0.0
-3382.3102673161525,-313.4618306135596,0.0
-3382.3099016557376,-313.4718239367666,0.0
-3382.3095872359377,-313.48181911638636,0.0
-3382.309306191444,-313.49181544249166,0.0
-3382.3090494748653,-313.5018126278615,0.0
-3382.3088212604107,-313.5118104227176,0.0
-3382.308650856863,-313.5218088261702,0.0
-3382.308443228755,-313.5318065741635,0.0
-3382.308044521371,-313.5417980098652,0.0
-3382.307372099528,-313.55177444614975,0.0
-3382.3060570536463,-313.5658638754503,0.0
-3382.3049862093817,-313.5758063224446,0.0
-3382.3038043454776,-313.58573618434593,0.0
-3382.302511609475,-313.59565222152304,0.0
-3382.301108162758,-313.6055531960702,0.0
-3382.2995941805307,-313.61543787196206,0.0
-3382.297969851797,-313.6253050152081,0.0
-3382.296235379337,-313.6351533940063,0.0
-3382.2943909796786,-313.64498177889766,0.0
-3382.292436883075,-313.65478894291863,0.0
-3382.287975501691,-313.6721568946007,0.0
-3382.284793439626,-313.6816364157423,0.0
-3382.2812125440196,-313.69097233040844,0.0
-3382.2771756774546,-313.70011994318,0.0
-3382.2726135121097,-313.7090168016597,0.0
-3382.267442615755,-313.71757321085045,0.0
-3382.261564447575,-313.72565851288346,0.0
-3382.2548696407707,-313.7330789287351,0.0
-3382.247255446941,-313.73954710795107,0.0
-3382.2386732193886,-313.74465082358853,0.0
-3382.0510803816082,-313.77812628452943,0.0
-3382.0609347576615,-313.77642591051784,0.0
-3382.070789667513,-313.7747286329919,0.0
-3382.080645110189,-313.77303445211953,0.0
-3382.0905010847177,-313.7713433680676,0.0
-3382.100357590125,-313.7696553810034,0.0
-3382.110214625439,-313.7679704910934,0.0
-3382.1200721896844,-313.76628869850407,0.0
-3382.1299302818898,-313.76461000340134,0.0
-3382.1397889010814,-313.762934405951,0.0
-3382.1496480462856,-313.76126190631845,0.0
-3382.1595077165293,-313.7595925046689,0.0
-3382.169367910838,-313.7579262011672,0.0
-3382.17922862824,-313.75626299597764,0.0
-3382.1890898677602,-313.75460288926473,0.0
-3382.1989516284257,-313.7529458811922,0.0
-3382.208813909263,-313.7512919719236,0.0
-3382.2186767092976,-313.74964116162243,0.0
-3382.350021878773,-313.2401783382863,0.0
-3382.3224230287174,-313.3530543798831,0.0
-3382.3069778368626,-313.5556848775406,0.0
-3382.2907670734226,-313.6623411480138,0.0
-3382.3131227123367,-313.42171673123835,0.0
-3382.3224230287174,-313.3530543798831,0.0
-3382.2266151889066,-313.74808305024874,0.0
-3381.5798744172353,-313.3644062921925,0.0
-3381.5732948603777,-313.35687926691014,0.0
-3381.5661348269537,-313.34990211853807,0.0
-3381.5584401167416,-313.34351947701543,0.0
-3381.55025994963,-313.3377721694668,0.0
-3381.541646650771,-313.33269695904704,0.0
-3381.532655315884,-313.32832630978305,0.0
-3381.5233434588276,-313.3246881789151,0.0
-3381.5137706437104,-313.321805838065,0.0
-3381.5039981038803,-313.31969772437816,0.0
-3381.494088350243,-313.3183773225876,0.0
-3381.4841047714035,-313.31785307875913,0.0
-3381.4741112281954,-313.31812834626413,0.0
-3381.464171645193,-313.3192013643298,0.0
-3381.6465453169826,-313.4640983879435,0.0
-3381.641437137797,-313.45550154496794,0.0
-3381.63624516962,-313.44695504450317,0.0
-3381.6309699085473,-313.4384597031706,0.0
-3381.625611858631,-313.4300163327037,0.0
-3381.6201715318366,-313.4216257398695,0.0
-3381.614649447988,-313.41328872639275,0.0
-3381.6090461347226,-313.4050060888784,0.0
-3381.60336212744,-313.3967786187354,0.0
-3381.5975979692485,-313.38860710210207,0.0
-3381.591754210917,-313.3804923197699,0.0
-3381.6774922536947,-313.52265117712955,0.0
-3381.6730971063334,-313.51366888060403,0.0
-3381.6686024290343,-313.50473597250124,0.0
-3381.664008776689,-313.49585355563823,0.0
-3381.65931671641,-313.4870227265981,0.0
-3381.654526827457,-313.478244575596,0.0
-3381.6774922536947,-313.52265117712955,0.0
-3381.6730971063334,-313.51366888060403,0.0
-3381.6686024290343,-313.50473597250124,0.0
-3381.664008776689,-313.49585355563823,0.0
-3381.65931671641,-313.4870227265981,0.0
-3381.654526827457,-313.478244575596,0.0
-3381.6857159603815,-313.54013841987114,0.0
-3381.689841817484,-313.5492476424789,0.0
-3381.693822222113,-313.5584210903634,0.0
-3381.697610186696,-313.56767585252084,0.0
-3381.701307553618,-313.5769672299269,0.0
-3381.7049572729325,-313.58627754809385,0.0
-3381.7085759361976,-313.59560014417985,0.0
-3381.712171970007,-313.6049317120846,0.0
-3381.7157413583063,-313.61427341701426,0.0
-3381.7192564908914,-313.62363509164436,0.0
-3381.7228064704045,-313.6329836594398,0.0
-3381.7265343354475,-313.6422621710218,0.0
-3381.7305150166135,-313.65143471753476,0.0
-3381.736481039818,-313.6642662385203,0.0
-3381.7408256450176,-313.6732730895426,0.0
-3381.745270612141,-313.6822308362981,0.0
-3381.7498153862875,-313.6911383605127,0.0
-3381.7544594000906,-313.6999945501824,0.0
-3381.7592020737984,-313.7087982997115,0.0
-3381.7640428153413,-313.7175485100511,0.0
-3381.7689810204074,-313.7262440888355,0.0
-3381.774016072517,-313.73488395051976,0.0
-3381.7791473431007,-313.7434670165144,0.0
-3381.7891773157785,-313.7583313805292,0.0
-3381.7953554441406,-313.7661937955525,0.0
-3381.8018611057028,-313.7737871139074,0.0
-3381.8087331299707,-313.7810500605231,0.0
-3381.8160158725223,-313.78790054257706,0.0
-3381.8237578355033,-313.794226071531,0.0
-3381.8320080102544,-313.79987050123646,0.0
-3381.8408044085263,-313.80461459092726,0.0
-3381.850147412764,-313.8081531728282,0.0
-3381.8599445418668,-313.81008159301314,0.0
-3382.047895080822,-313.77867659057614,0.0
-3382.0380414126053,-313.78038106171346,0.0
-3382.028188280447,-313.78208862894604,0.0
-3382.018335685321,-313.78379929210524,0.0
-3382.0084836281976,-313.7855130510224,0.0
-3381.998632110052,-313.787229905528,0.0
-3381.9887811318545,-313.7889498554529,0.0
-3381.97893069458,-313.7906729006269,0.0
-3381.969080799199,-313.7923990408802,0.0
-3381.9592314466863,-313.79412827604204,0.0
-3381.9493826380126,-313.7958606059421,0.0
-3381.93953437415,-313.7975960304091,0.0
-3381.9296866560726,-313.7993345492715,0.0
-3381.9198394847513,-313.80107616235813,0.0
-3381.9099928611586,-313.8028208694967,0.0
-3381.9001467862663,-313.80456867051515,0.0
-3381.8903012610476,-313.8063195652407,0.0
-3381.880456286474,-313.8080735535005,0.0
-3381.5857925030978,-313.37220984008457,0.0
-3381.6496631059376,-313.469283231824,0.0
-3381.732198431206,-313.654986200608,0.0
-3381.783254234618,-313.7500212142635,0.0
-3381.681461525526,-313.53084519158915,0.0
-3381.6496631059376,-313.469283231824,0.0
-3381.872455191178,-313.80926923055705,0.0
-3383.347794176115,-313.0872155177768,0.0
-3383.3517543238986,-313.07803598033894,0.0
-3383.3564353858915,-313.0692022757559,0.0
-3383.361807419272,-313.06077090959127,0.0
-3383.3678360613585,-313.05279581381546,0.0
-3383.3744827494156,-313.04532800182557,0.0
-3383.381704967322,-313.0384152421337,0.0
-3383.3894565175297,-313.03210175281134,0.0
-3383.39768781657,-313.02642791864474,0.0
-3383.40634621222,-313.02143003281,0.0
-3383.415376320294,-313.0171400647206,0.0
-3383.4247203789178,-313.01358545553234,0.0
-3383.434318618003,-313.01078894261354,0.0
-3383.4441096415744,-313.00876841410366,0.0
-3383.314833791966,-313.2025287256289,0.0
-3383.3170657449464,-313.19278102899654,0.0
-3383.319392873776,-313.18305561511573,0.0
-3383.321814956097,-313.1733534132537,0.0
-3383.3243317604793,-313.16367535045964,0.0
-3383.32694304644,-313.1540223514762,0.0
-3383.3296485644705,-313.1443953386514,0.0
-3383.3324480560577,-313.1347952318499,0.0
-3383.335341253708,-313.1252229483659,0.0
-3383.3383278809756,-313.1156794028348,0.0
-3383.3414076524878,-313.10616550714605,0.0
-3383.303292237223,-313.2677432525952,0.0
-3383.3047274040955,-313.2578468256012,0.0
-3383.3062724404144,-313.2479669554619,0.0
-3383.307927155439,-313.2381048619019,0.0
-3383.3096913448835,-313.228261762451,0.0
-3383.3115647909503,-313.21843887229414,0.0
-3383.303292237223,-313.2677432525952,0.0
-3383.3047274040955,-313.2578468256012,0.0
-3383.3062724404144,-313.2479669554619,0.0
-3383.307927155439,-313.2381048619019,0.0
-3383.3096913448835,-313.228261762451,0.0
-3383.3115647909503,-313.21843887229414,0.0
-3383.3008152078387,-313.28690825548597,0.0
-3383.2996752553695,-313.29684310031206,0.0
-3383.2986934321307,-313.3067945720738,0.0
-3383.2979197011123,-313.3167645589636,0.0
-3383.297243426598,-313.3267416762347,0.0
-3383.2966183101794,-313.33672224259664,0.0
-3383.296026517267,-313.34670499285687,0.0
-3383.2954590137783,-313.3566893585609,0.0
-3383.2949199796717,-313.36667521986845,0.0
-3383.2944387095813,-313.3766634873894,0.0
-3383.293920253321,-313.38664994208943,0.0
-3383.293211006525,-313.396624145012,0.0
-3383.29222864415,-313.40657484329097,0.0
-3383.290476055068,-313.42061655953927,0.0
-3383.289096520058,-313.4305208940867,0.0
-3383.287606410505,-313.44040919693344,0.0
-3383.286005912431,-313.45028023363614,0.0
-3383.2842952256406,-313.46013277190696,0.0
-3383.282474563695,-313.46996558176727,0.0
-3383.280544153882,-313.47977743570146,0.0
-3383.2785042371925,-313.48956710880987,0.0
-3383.2763550682866,-313.4993333789621,0.0
-3383.274096915464,-313.50907502694895,0.0
-3383.269097551224,-313.5262958290986,0.0
-3383.265622216577,-313.53567180313604,0.0
-3383.2617527074526,-313.5448918364948,0.0
-3383.257433304094,-313.5539094784099,0.0
-3383.2525966544763,-313.56266015060766,0.0
-3383.247162156228,-313.57105160674735,0.0
-3383.2410353796427,-313.57895018755585,0.0
-3383.234113037324,-313.58615880645135,0.0
-3383.226301367132,-313.5923870565151,0.0
-3383.2175645661014,-313.59722139730013,0.0
-3383.029021388074,-313.62484655415,0.0
-3383.038923878789,-313.6234534723774,0.0
-3383.048826806743,-313.6220635021938,0.0
-3383.058730170959,-313.6206766437365,0.0
-3383.0686339704594,-313.61929289714226,0.0
-3383.0785382042654,-313.617912262548,0.0
-3383.0884428714007,-313.61653474008966,0.0
-3383.098347970886,-313.6151603299035,0.0
-3383.108253501744,-313.61378903212517,0.0
-3383.118159462997,-313.61242084689,0.0
-3383.128065853666,-313.6110557743331,0.0
-3383.137972672774,-313.60969381458926,0.0
-3383.147879919342,-313.60833496779304,0.0
-3383.157787592392,-313.6069792340784,0.0
-3383.1676956909464,-313.6056266135794,0.0
-3383.177604214027,-313.60427710642944,0.0
-3383.1875131606544,-313.60293071276175,0.0
-3383.197422529851,-313.60158743270944,0.0
-3383.3445483889795,-313.096455862243,0.0
-3383.3134524596294,-313.2084189832641,0.0
-3383.2917129583184,-313.4104711216223,0.0
-3383.27219304099,-313.5165716480585,0.0
-3383.302021252306,-313.27675888286564,0.0
-3383.3134524596294,-313.2084189832641,0.0
-3383.205405626526,-313.60027696064424,0.0
-3382.57090998915,-313.1966722449068,0.0
-3382.5645677043904,-313.1889442372678,0.0
-3382.5576281227545,-313.1817477878125,0.0
-3382.5501356338827,-313.1751289292589,0.0
-3382.542138164136,-313.16912999971413,0.0
-3382.5336868700265,-313.16378937185533,0.0
-3382.5248358109975,-313.1591412074752,0.0
-3382.5156416036207,-313.1552152389636,0.0
-3382.506163059447,-313.15203657912116,0.0
-3382.4964608088126,-313.1496255605235,0.0
-3382.486596913013,-313.14799760546146,0.0
-3382.476634467318,-313.1471631272921,0.0
-3382.466637197382,-313.147127463828,0.0
-3382.456669051618,-313.1478908431934,0.0
-3382.6344482285554,-313.2983895736253,0.0
-3382.629609880919,-313.28963802542575,0.0
-3382.624686219176,-313.2809341895594,0.0
-3382.619677713786,-313.2722788976811,0.0
-3382.6145848433125,-313.2636729768075,0.0
-3382.6094080943813,-313.2551172492377,0.0
-3382.6041479616333,-313.24661253247484,0.0
-3382.598804947676,-313.2381596391481,0.0
-3382.5933795630367,-313.2297593769345,0.0
-3382.5878723261126,-313.2214125484826,0.0
-3382.5822837631226,-313.2131199513351,0.0
-3382.663559212007,-313.35787648525974,0.0
-3382.6594455388413,-313.3487618451525,0.0
-3382.6552308479086,-313.3396934742106,0.0
-3382.6509156595353,-313.3306724919747,0.0
-3382.646500506456,-313.32170001213456,0.0
-3382.6419859337443,-313.31277714239275,0.0
-3382.663559212007,-313.35787648525974,0.0
-3382.6594455388413,-313.3487618451525,0.0
-3382.6552308479086,-313.3396934742106,0.0
-3382.6509156595353,-313.3306724919747,0.0
-3382.646500506456,-313.32170001213456,0.0
-3382.6419859337443,-313.31277714239275,0.0
-3382.6712350899006,-313.3756110252577,0.0
-3382.6750756556844,-313.38484415516075,0.0
-3382.6787688419554,-313.3941369557219,0.0
-3382.682267152404,-313.40350504636376,0.0
-3382.685673770287,-313.41290691696804,0.0
-3382.6890321745545,-313.42232623733724,0.0
-3382.6923591559544,-313.4317568638476,0.0
-3382.695663239822,-313.44119575406387,0.0
-3382.698940375808,-313.45064394772993,0.0
-3382.7021626612695,-313.4601104140915,0.0
-3382.705420184424,-313.46956486369305,0.0
-3382.7088576858005,-313.47895482318415,0.0
-3382.7125511765075,-313.4882467314099,0.0
-3382.7181152553053,-313.50125758806155,0.0
-3382.722177647116,-313.51039519893374,0.0
-3382.72634187944,-313.5194868505339,0.0
-3382.7306074324224,-313.5285314078713,0.0
-3382.734973773555,-313.5375277418349,0.0
-3382.7394403577496,-313.5464747293335,0.0
-3382.7440066274035,-313.55537125343665,0.0
-3382.7486720124703,-313.56421620351307,0.0
-3382.7534359305273,-313.5730084753704,0.0
-3382.758297786854,-313.5817469713924,0.0
-3382.767860628183,-313.59691607602,0.0
-3382.7737912480507,-313.6049668267951,0.0
-3382.780057611554,-313.612758797306,0.0
-3382.786700435063,-313.6202319497141,0.0
-3382.7937666057746,-313.6273056103588,0.0
-3382.8013081007516,-313.6338688535248,0.0
-3382.8093787437606,-313.6397671322181,0.0
-3382.818023346523,-313.64478249388344,0.0
-3382.827251781974,-313.6486099302546,0.0
-3382.83698419843,-313.65084210699433,0.0
-3383.025820513632,-313.62529753158816,0.0
-3383.0159186029914,-313.62669473051824,0.0
-3383.006017131862,-313.62809504071726,0.0
-3382.996116101222,-313.62949846204697,0.0
-3382.986215512047,-313.63090499436896,0.0
-3382.976315365316,-313.6323146375442,0.0
-3382.9664156620056,-313.6337273914337,0.0
-3382.9565164030946,-313.6351432558976,0.0
-3382.9466175895586,-313.63656223079664,0.0
-3382.9367192223763,-313.63798431599025,0.0
-3382.9268213025243,-313.6394095113384,0.0
-3382.916923830979,-313.64083781670007,0.0
-3382.9070268087207,-313.6422692319343,0.0
-3382.897130236723,-313.6437037569,0.0
-3382.887234115965,-313.64514139145524,0.0
-3382.877338447423,-313.6465821354583,0.0
-3382.867443232074,-313.6480259887668,0.0
-3382.857548470896,-313.6494729512382,0.0
-3382.576582523065,-313.20465606973977,0.0
-3382.63740326145,-313.3036688723121,0.0
-3382.714123326168,-313.4918488505299,0.0
-3382.7621988571486,-313.5884257225206,0.0
-3382.66727173111,-313.3661899799367,0.0
-3382.63740326145,-313.3036688723121,0.0
-3382.8495140604796,-313.6504192169628,0.0
-3384.346595168844,-312.9745976135826,0.0
-3384.350838883384,-312.96554567650014,0.0
-3384.35579240806,-312.9568618253197,0.0
-3384.361424057219,-312.9486016070544,0.0
-3384.3676978075255,-312.9408178589122,0.0
-3384.374573528386,-312.93356037031833,0.0
-3384.382007238652,-312.9268755644329,0.0
-3384.3899513879455,-312.920806201201,0.0
-3384.398355160822,-312.9153911038349,0.0
-3384.407164801814,-312.9106649104782,0.0
-3384.4163239592813,-312.90665785263974,0.0
-3384.4257740458747,-312.9033955618151,0.0
-3384.4354546132886,-312.90089890553276,0.0
-3384.4453037389267,-312.89918385387284,0.0
-3384.3100645033346,-313.08882997898667,0.0
-3384.3125985287024,-313.079156410918,0.0
-3384.3152269908906,-313.0695080747782,0.0
-3384.3179496387493,-313.05988589246965,0.0
-3384.3207662121285,-313.05029078339555,0.0
-3384.323676441903,-313.0407236643724,0.0
-3384.3266800499996,-313.0311854495423,0.0
-3384.329776749422,-313.0216770502853,0.0
-3384.3329662442793,-313.01219937513275,0.0
-3384.3362482298144,-313.0027533296803,0.0
-3384.339622392432,-312.9933398165012,0.0
-3384.296500368639,-313.15365401976857,0.0
-3384.2982426188123,-313.1438070133436,0.0
-3384.300094170371,-313.1339799726892,0.0
-3384.3020547947312,-313.1241741110078,0.0
-3384.3041242498434,-313.11439063888713,0.0
-3384.3063022802226,-313.10463076415084,0.0
-3384.296500368639,-313.15365401976857,0.0
-3384.2982426188123,-313.1438070133436,0.0
-3384.300094170371,-313.1339799726892,0.0
-3384.3020547947312,-313.1241741110078,0.0
-3384.3041242498434,-313.11439063888713,0.0
-3384.3063022802226,-313.10463076415084,0.0
-3384.2934285084875,-313.17273271693534,0.0
-3384.2919801351277,-313.1826273037363,0.0
-3384.290689297413,-313.1925434272274,0.0
-3384.2896058754427,-313.2024845285299,0.0
-3384.288619641082,-313.2124357876484,0.0
-3384.2876844328034,-313.22239208519915,0.0
-3384.2867824639934,-313.23235160194827,0.0
-3384.2859047226184,-313.2423134887575,0.0
-3384.285055390341,-313.2522777558406,0.0
-3384.2842637193053,-313.2622462244262,0.0
-3384.2834349364657,-313.2722117245829,0.0
-3384.282415836407,-313.28215904532925,0.0
-3384.281124483872,-313.2920743789447,0.0
-3384.278936047108,-313.3060547976871,0.0
-3384.2772491559626,-313.31591143798374,0.0
-3384.275452242345,-313.3257486154814,0.0
-3384.2735455305788,-313.3355651021192,0.0
-3384.271529258695,-313.3453596724192,0.0
-3384.2694036784033,-313.35513110363956,0.0
-3384.267169055058,-313.36487817592695,0.0
-3384.2648256676266,-313.374599672469,0.0
-3384.262373808655,-313.3842943796464,0.0
-3384.2598137842306,-313.3939610871839,0.0
-3384.2542812736965,-313.4110180797873,0.0
-3384.250516028629,-313.4202814360712,0.0
-3384.2463616494874,-313.42937666833575,0.0
-3384.241763888079,-313.4382556154082,0.0
-3384.236657433334,-313.44685163561394,0.0
-3384.230964590719,-313.4550700205107,0.0
-3384.2245951329887,-313.4627742387278,0.0
-3384.2174519520745,-313.469764086794,0.0
-3384.2094503628064,-313.4757463822758,0.0
-3384.200567440589,-313.48030667129586,0.0
-3384.011256325662,-313.5020547984996,0.0
-3384.021197351018,-313.5009703566827,0.0
-3384.031138716632,-313.49988903854774,0.0
-3384.041080421522,-313.49881084420156,0.0
-3384.051022464708,-313.49773577375043,0.0
-3384.0609648452064,-313.49666382730084,0.0
-3384.0709075620375,-313.49559500495826,0.0
-3384.0808506142184,-313.49452930682844,0.0
-3384.090794000768,-313.4934667330165,0.0
-3384.1007377207043,-313.49240728362736,0.0
-3384.1106817730456,-313.4913509587657,0.0
-3384.12062615681,-313.49029775853563,0.0
-3384.130570871015,-313.4892476830414,0.0
-3384.1405159146807,-313.4882007323865,0.0
-3384.1504612868234,-313.48715690667433,0.0
-3384.160406986462,-313.486116206008,0.0
-3384.170353012614,-313.4850786304901,0.0
-3384.180299364298,-313.4840441802233,0.0
-3384.343063578313,-312.9837325447976,0.0
-3384.3085006529714,-313.0946744281545,0.0
-3384.280487873768,-313.29595273481885,0.0
-3384.25767768681,-313.4013948718112,0.0
-3384.2949496136603,-313.1626257615631,0.0
-3384.3085006529714,-313.0946744281545,0.0
-3384.1883193549083,-313.4829826152637,0.0
-3383.566682685379,-313.0598404033411,0.0
-3383.560583808468,-313.0519188896938,0.0
-3383.5538713922174,-313.04451010125547,0.0
-3383.5465883731845,-313.03766142898894,0.0
-3383.538781337838,-313.031416681025,0.0
-3383.5305002245605,-313.02581580243964,0.0
-3383.5217980042175,-313.0208946197422,0.0
-3383.5127303413215,-313.016684611708,0.0
-3383.503355237971,-313.01321270802134,0.0
-3383.4937326628333,-313.0105011170176,0.0
-3383.4839241675527,-313.0085671836254,0.0
-3383.473992493025,-313.0074232784189,0.0
-3383.4640011680744,-313.0070767184878,0.0
-3383.454014103086,-313.00752972063276,0.0
-3383.6270267952996,-313.1634845600809,0.0
-3383.6224629600006,-313.1545867732151,0.0
-3383.617812368017,-313.1457340223462,0.0
-3383.613075463715,-313.13692715335804,0.0
-3383.608252699707,-313.12816700775056,0.0
-3383.6033445368103,-313.1194544225588,0.0
-3383.5983514440018,-313.1107902302741,0.0
-3383.5932738983724,-313.10217525876334,0.0
-3383.588112385086,-313.0936103311903,0.0
-3383.582867397325,-313.0850962659373,0.0
-3383.5775394362513,-313.07663387652667,0.0
-3383.6542736624942,-313.2238480444187,0.0
-3383.6504454432365,-313.2146098785554,0.0
-3383.646514816112,-313.2054148178376,0.0
-3383.642482266377,-313.19626399744647,0.0
-3383.6383482918727,-313.18715854710103,0.0
-3383.6341134029594,-313.17809959091977,0.0
-3383.6542736624942,-313.2238480444187,0.0
-3383.6504454432365,-313.2146098785554,0.0
-3383.646514816112,-313.2054148178376,0.0
-3383.642482266377,-313.19626399744647,0.0
-3383.6383482918727,-313.18715854710103,0.0
-3383.6341134029594,-313.17809959091977,0.0
-3383.6613942856784,-313.24181272465086,0.0
-3383.664945844644,-313.25116082939246,0.0
-3383.6683482396375,-313.2605639924457,0.0
-3383.671553511563,-313.2700363485494,0.0
-3383.674666084724,-313.27953961664934,0.0
-3383.6777299249056,-313.2890588266367,0.0
-3383.6807620058,-313.2985883600493,0.0
-3383.683770943238,-313.30812544106044,0.0
-3383.6867526564934,-313.3176709829457,0.0
-3383.6896789774787,-313.3272330828439,0.0
-3383.6926408928307,-313.3367842676822,0.0
-3383.6957847049803,-313.34627659090296,0.0
-3383.6991874320142,-313.35567887152047,0.0
-3383.704344183519,-313.36885647667464,0.0
-3383.7081204318392,-313.3781160073484,0.0
-3383.7119999007377,-313.38733276820744,0.0
-3383.715982105909,-313.39650560864254,0.0
-3383.720066550218,-313.4056333835279,0.0
-3383.7242527237677,-313.41471495336356,0.0
-3383.7285401039617,-313.4237491844178,0.0
-3383.73292815557,-313.43273494886824,0.0
-3383.737416330792,-313.44167112494335,0.0
-3383.74200406933,-313.4505565970623,0.0
-3383.751090527878,-313.46601576717364,0.0
-3383.7567679017598,-313.474247065119,0.0
-3383.7627889049027,-313.4822301495577,0.0
